일자,작품명,합계
2024-01-12,뮤지컬 <스쿨 오브 락> 월드투어,296
2024-01-13,뮤지컬 일 테노레 (IL TENORE),347
2024-01-13,뮤지컬 일 테노레 (IL TENORE),152
2024-01-13,폴리팝(두들팝ver.2),141
2024-01-13,폴리팝(두들팝ver.2),143
2024-01-13,뮤지컬 <스쿨 오브 락> 월드투어,460
2024-01-13,뮤지컬 <스쿨 오브 락> 월드투어,397
2024-01-14,뮤지컬 일 테노레 (IL TENORE),550
2024-01-14,뮤지컬 일 테노레 (IL TENORE),347
2024-01-14,폴리팝(두들팝ver.2),131
2024-01-14,폴리팝(두들팝ver.2),135
2024-01-14,뮤지컬 <스쿨 오브 락> 월드투어,407
2024-01-14,뮤지컬 <스쿨 오브 락> 월드투어,305
2024-01-16,뮤지컬 일 테노레 (IL TENORE),122
2024-01-16,폴리팝(두들팝ver.2),21
2024-01-16,폴리팝(두들팝ver.2),81
2024-01-16,뮤지컬 <스쿨 오브 락> 월드투어,224
2024-01-17,뮤지컬 일 테노레 (IL TENORE),557
2024-01-17,뮤지컬 일 테노레 (IL TENORE),244
2024-01-17,폴리팝(두들팝ver.2),24
2024-01-17,폴리팝(두들팝ver.2),97
2024-01-17,뮤지컬 <스쿨 오브 락> 월드투어,182
2024-01-18,뮤지컬 일 테노레 (IL TENORE),526
2024-01-18,폴리팝(두들팝ver.2),80
2024-01-18,폴리팝(두들팝ver.2),81
2024-01-18,뮤지컬 <스쿨 오브 락> 월드투어,228
2024-01-19,뮤지컬 일 테노레 (IL TENORE),234
2024-01-19,폴리팝(두들팝ver.2),76
2024-01-19,폴리팝(두들팝ver.2),89
2024-01-19,뮤지컬 <스쿨 오브 락> 월드투어,275
2024-01-19,뮤지컬 <스쿨 오브 락> 월드투어,224
2024-01-20,뮤지컬 일 테노레 (IL TENORE),261
2024-01-20,뮤지컬 일 테노레 (IL TENORE),543
2024-01-20,폴리팝(두들팝ver.2),125
2024-01-20,폴리팝(두들팝ver.2),129
2024-01-20,뮤지컬 <스쿨 오브 락> 월드투어,462
2024-01-20,뮤지컬 <스쿨 오브 락> 월드투어,419
2024-01-21,뮤지컬 일 테노레 (IL TENORE),393
2024-01-21,뮤지컬 일 테노레 (IL TENORE),143
2024-01-21,폴리팝(두들팝ver.2),118
2024-01-21,폴리팝(두들팝ver.2),133
2024-01-21,뮤지컬 <스쿨 오브 락> 월드투어,514
2024-01-23,뮤지컬 일 테노레 (IL TENORE),229
2024-01-23,뮤지컬 <스쿨 오브 락> 월드투어,181
2024-01-23,2024 빈 소년 합창단 신년음악회,1286
2024-01-23,양명진 피아노 독주회,55
2024-01-23,"박흥우, 정태양의 <겨울나그네>",150
2024-01-23,Liederabend Series II,252
2024-01-24,뮤지컬 일 테노레 (IL TENORE),116
2024-01-24,뮤지컬 일 테노레 (IL TENORE),544
2024-01-24,뮤지컬 <스쿨 오브 락> 월드투어,182
2024-01-24,다이신 카시모토 & 에릭 르 사쥬 듀오 리사이틀,867
2024-01-24,퍼커셔니스트 박동욱 구순九旬 기념음악회,275
2024-01-24,김예은 귀국 피아노 독주회,184
2024-01-24,손유정 오보에 독주회,83
2024-01-25,뮤지컬 일 테노레 (IL TENORE),325
2024-01-25,뮤지컬 <스쿨 오브 락> 월드투어,189
2024-01-25,2024 서울시향 얍 판 츠베덴의 새로운 시작 ①,2315
2024-01-25,조이오브스트링스 신년음악회,545
2024-01-25,함수연 피아노 리사이틀,246
2024-01-25,임영주 & 이영신 듀오 리사이틀 1,38
2024-01-26,뮤지컬 일 테노레 (IL TENORE),167
2024-01-26,뮤지컬 <스쿨 오브 락> 월드투어,258
2024-01-26,뮤지컬 <스쿨 오브 락> 월드투어,163
2024-01-26,KBS교향악단 제798회 정기연주회,1558
2024-01-26,코리안 디아스포라 작곡가 시리즈 with 해금 연주자 여수연,245
2024-01-26,심소정의 하프 시리즈 I: Frozen Harp,91
2024-01-26,노유리 피아노 독주회,137
2024-01-27,뮤지컬 일 테노레 (IL TENORE),550
2024-01-27,뮤지컬 일 테노레 (IL TENORE),418
2024-01-27,송영훈의 4 첼리스트 - 부에노스 아이레스 겨울,453
2024-01-27,뮤지컬 <스쿨 오브 락> 월드투어,364
2024-01-27,뮤지컬 <스쿨 오브 락> 월드투어,343
2024-01-27,서지원 플루트 독주회,100
2024-01-27,김규현 바순 독주회,73
2024-01-27,맹영욱 튜바 독주회,179
2024-01-27,2023 KCO 전국음악콩쿨 위너 콘서트 시리즈 1,78
2024-01-27,KCO 2024 신년음악회,629
2024-01-28,뮤지컬 일 테노레 (IL TENORE),205
2024-01-28,뮤지컬 일 테노레 (IL TENORE),559
2024-01-28,뮤지컬 <스쿨 오브 락> 월드투어,416
2024-01-28,최윤하 김진석 베토벤 첼로 소나타 전곡 연주회,221
2024-01-28,김응수 & 카메라타 솔 -  모차르트 바이올린 협주곡 전곡 연주,848
2024-01-28,이광일 귀국 오보에 독주회,132
2024-01-28,이상한나라의아빠,129
2024-01-28,이상한나라의아빠,166
2024-01-28,고기연 바이올린 독주회,179
2024-01-28,2023 KCO 전국 음악콩쿨 위너 콘서트 시리즈 2,86
2024-01-30,뮤지컬 일 테노레 (IL TENORE),544
2024-01-30,뮤지컬 <스쿨 오브 락> 월드투어,143
2024-01-30,곤지암국제음악제 2024 우드윈드페스티벌 오프닝콘서트,880
2024-01-30,듀오킨노르의 더 클래식,89
2024-01-30,이상한나라의아빠,106
2024-01-30,윤지용 오보에 독주회,116
2024-01-30,양현호 트럼펫 독주회 ,249
2024-01-31,뮤지컬 일 테노레 (IL TENORE),134
2024-01-31,뮤지컬 일 테노레 (IL TENORE),235
2024-01-31,뮤지컬 <스쿨 오브 락> 월드투어,188
2024-01-31,루스틱 목관앙상블 정기연주회,279
2024-01-31,이상한나라의아빠,85
2024-01-31,이상한나라의아빠,84
2024-01-31,송민조 플루트 독주회,88
2024-01-31,장혜리 첼로 독주회,115
2024-01-31,유러피안 신년 음악회,1762
2024-02-01,2024 서울시향 얍 판 츠베덴의 바그너 `발퀴레`,2093
2024-02-01,뮤지컬 일 테노레 (IL TENORE),129
2024-02-01,뮤지컬 <스쿨 오브 락> 월드투어,157
2024-02-01,이주현 귀국 피아노 독주회,131
2024-02-01,이상한나라의아빠,73
2024-02-01,트리오 클랑아이넨 연주회,61
2024-02-01,2024 온드림 콘서트,316
2024-02-02,뮤지컬 일 테노레 (IL TENORE),618
2024-02-02,뮤지컬 <스쿨 오브 락> 월드투어,219
2024-02-02,뮤지컬 <스쿨 오브 락> 월드투어,182
2024-02-02,"국립심포니오케스트라 <로드리고, 아랑후에스 기타 협주곡>",1465
2024-02-02,이상한나라의아빠,83
2024-02-02,아레테 콰르텟 제3회 정기연주회,222
2024-02-02,이두환 귀국 피아노 독주회,168
2024-02-02,강세라 피아노 독주회,30
2024-02-03,뮤지컬 일 테노레 (IL TENORE),473
2024-02-03,뮤지컬 일 테노레 (IL TENORE),237
2024-02-03,뮤지컬 <스쿨 오브 락> 월드투어,361
2024-02-03,뮤지컬 <스쿨 오브 락> 월드투어,333
2024-02-03,이상한나라의아빠,76
2024-02-03,이상한나라의아빠,64
2024-02-03,앙상블 클랑 정기연주회,234
2024-02-03,나재령 플루트 독주회,90
2024-02-03,바이올리니스트 윤유경 독주회,190
2024-02-03,제 48회 유나이티드 필하모닉 오케스트라와 함께하는 가족음악회,1587
2024-02-03,이주원 피아노 독주회,102
2024-02-04,뮤지컬 일 테노레 (IL TENORE),474
2024-02-04,뮤지컬 일 테노레 (IL TENORE),307
2024-02-04,뮤지컬 <스쿨 오브 락> 월드투어,430
2024-02-04,최정우 귀국 첼로 독주회,118
2024-02-04,윤해원 첼로 독주회,149
2024-02-04,이상한나라의아빠,74
2024-02-04,이상한나라의아빠,67
2024-02-04,김은지 바이올린 독주회	,75
2024-02-04,리그 오브 레전드 : 뮤직 오브 룬테라,1372
2024-02-04,김아름 김보경 피아노 듀오 콘서트 1,151
2024-02-06,뮤지컬 일 테노레 (IL TENORE),139
2024-02-06,뮤지컬 <스쿨 오브 락> 월드투어,144
2024-02-06,이상한나라의아빠,65
2024-02-06,모리스콰르텟과 함께 하는 홍지혜 비올라 독주회,190
2024-02-06,백향민 트럼펫 독주회,207
2024-02-06,방지윤 & 엄희원 듀오 리사이틀,17
2024-02-06,제15회ARKO한국창작음악제(양악부문),779
2024-02-07,뮤지컬 일 테노레 (IL TENORE),294
2024-02-07,뮤지컬 <스쿨 오브 락> 월드투어,135
2024-02-07,이상한나라의아빠,129
2024-02-07,한수진과 브리티시 오리지널,1090
2024-02-07,선우지현 클라리넷 독주회,113
2024-02-07,"Piano 김예지, Soprano 조선형 Duo Concert",263
2024-02-07,피아노 솔로와 듀오의 조화,67
2024-02-08,뮤지컬 일 테노레 (IL TENORE),585
2024-02-08,뮤지컬 <스쿨 오브 락> 월드투어,186
2024-02-08,이상한나라의아빠,85
2024-02-09,뮤지컬 일 테노레 (IL TENORE),399
2024-02-09,뮤지컬 <스쿨 오브 락> 월드투어,479
2024-02-09,뮤지컬 <스쿨 오브 락> 월드투어,287
2024-02-09,이상한나라의아빠,66
2024-02-09,이상한나라의아빠,77
2024-02-10,뮤지컬 일 테노레 (IL TENORE),193
2024-02-10,뮤지컬 일 테노레 (IL TENORE),603
2024-02-10,뮤지컬 <스쿨 오브 락> 월드투어,481
2024-02-10,이상한나라의아빠,53
2024-02-10,이상한나라의아빠,43
2024-02-11,뮤지컬 일 테노레 (IL TENORE),448
2024-02-11,뮤지컬 일 테노레 (IL TENORE),199
2024-02-11,뮤지컬 <스쿨 오브 락> 월드투어,542
2024-02-11,뮤지컬 <스쿨 오브 락> 월드투어,444
2024-02-11,이상한나라의아빠,70
2024-02-11,이상한나라의아빠,106
2024-02-12,뮤지컬 일 테노레 (IL TENORE),537
2024-02-12,뮤지컬 <스쿨 오브 락> 월드투어,535
2024-02-13,이상한나라의아빠,62
2024-02-13,문지형 첼로 독주회,125
2024-02-13,고은지 플루트 리사이틀,63
2024-02-13,김유경 바이올린 독주회,222
2024-02-14,뮤지컬 일 테노레 (IL TENORE),359
2024-02-14,뮤지컬 일 테노레 (IL TENORE),450
2024-02-14,바르샤바 필하모닉 오케스트라,2106
2024-02-14,뮤지컬 <스쿨 오브 락> 월드투어,226
2024-02-14,김도연 피아노 독주회,78
2024-02-14,이상한나라의아빠,81
2024-02-14,이상한나라의아빠,42
2024-02-14,김하은 귀국 피아노 독주회,149
2024-02-14,윈터 인 오스트리아,163
2024-02-15,뮤지컬 일 테노레 (IL TENORE),215
2024-02-15,뮤지컬 <스쿨 오브 락> 월드투어,138
2024-02-15,이상한나라의아빠,50
2024-02-15,한화생명과 함께하는 예술의전당 11시 콘서트(2월),2017
2024-02-15,에드 무지카 METAMORPHOSIS,240
2024-02-15,피아니스트 김소연 초청 리사이틀,37
2024-02-15,안희정 피아노 독주회,70
2024-02-16,뮤지컬 일 테노레 (IL TENORE),361
2024-02-16,뮤지컬 일 테노레 (IL TENORE),184
2024-02-16,뮤지컬 <스쿨 오브 락> 월드투어,196
2024-02-16,뮤지컬 <스쿨 오브 락> 월드투어,174
2024-02-16,이상한나라의아빠,69
2024-02-16,소프라노 김민지 독창회,152
2024-02-16,송인정 첼로 독주회,85
2024-02-16,김소연 첼로 독주회,109
2024-02-17,뮤지컬 일 테노레 (IL TENORE),458
2024-02-17,뮤지컬 일 테노레 (IL TENORE),381
2024-02-17,뮤지컬 <스쿨 오브 락> 월드투어,304
2024-02-17,뮤지컬 <스쿨 오브 락> 월드투어,107
2024-02-17,조인혁 클라리넷 리사이틀,445
2024-02-17,이상한나라의아빠,78
2024-02-17,이상한나라의아빠,35
2024-02-17,오민정 오보에 독주회,134
2024-02-17,2024 예술의전당 토요콘서트(2월),1257
2024-02-17,이영주 피아노 독주회 “페루치오 부소니 서거 100주년 기념 시리즈 Ⅰ”,171
2024-02-17,듀오 클레멘스의 세 번째 에피소드,43
2024-02-17,에투알 트럼펫 앙상블 제 5회 정기연주회,157
2024-02-18,뮤지컬 일 테노레 (IL TENORE),246
2024-02-18,뮤지컬 일 테노레 (IL TENORE),470
2024-02-18,뮤지컬 <스쿨 오브 락> 월드투어,413
2024-02-18,이상한나라의아빠,85
2024-02-18,이상한나라의아빠,56
2024-02-18,박진수 무반주 바이올린 리사이틀 - Bach to Bartok,169
2024-02-18,아르텔필하모닉오케스트라 창단 5주년 기념 정기연주회,1888
2024-02-18,팬아시아필하모니아 제 13회 정기연주회,259
2024-02-18,최현정 바이올린 독주회,129
2024-02-18,남승혁 & 강승찬 듀오 리사이틀,50
2024-02-20,뮤지컬 일 테노레 (IL TENORE),241
2024-02-20,뮤지컬 <스쿨 오브 락> 월드투어,192
2024-02-20,이상한나라의아빠,92
2024-02-20,이정민 피아노 독주회,78
2024-02-20,Krass Ensemble 창단연주회,115
2024-02-20,피아노 듀오 아브릴 리사이틀,154
2024-02-20,제 16회 대한민국 오페라대상 수상자 음악회,999
2024-02-21,뮤지컬 일 테노레 (IL TENORE),493
2024-02-21,뮤지컬 일 테노레 (IL TENORE),450
2024-02-21,뮤지컬 <스쿨 오브 락> 월드투어,235
2024-02-21,이상한나라의아빠,83
2024-02-21,이상한나라의아빠,30
2024-02-21,권오현 비올라 독주회,160
2024-02-21,케빈 케너 피아노 리사이틀,309
2024-02-21,제 3회 드로잉더뮤직 음악콩쿠르 위너스 갈라콘서트,88
2024-02-21,강남심포니오케스트라 제103회 정기연주회,952
2024-02-22,뮤지컬 일 테노레 (IL TENORE),500
2024-02-22,뮤지컬 <스쿨 오브 락> 월드투어,235
2024-02-22,르노 카퓌송 & 킷 암스트롱 듀오 리사이틀,728
2024-02-22,이상한나라의아빠,51
2024-02-22,소프라노 차소용 독창회,71
2024-02-22,바리톤 정승기 독창회,296
2024-02-22,이예지 피아노 독주회,90
2024-02-23,뮤지컬 일 테노레 (IL TENORE),247
2024-02-23,뮤지컬 <스쿨 오브 락> 월드투어,287
2024-02-23,뮤지컬 <스쿨 오브 락> 월드투어,217
2024-02-23,비전 스트링 콰르텟 내한공연,527
2024-02-23,이상한나라의아빠,119
2024-02-23,KT와 함께하는 예술의전당 마음을 담은 클래식(2월),1577
2024-02-23,박예린 플루트 독주회,67
2024-02-23,최성진 피아노 독주회,101
2024-02-24,뮤지컬 일 테노레 (IL TENORE),458
2024-02-24,뮤지컬 일 테노레 (IL TENORE),549
2024-02-24,뮤지컬 <스쿨 오브 락> 월드투어,317
2024-02-24,뮤지컬 <스쿨 오브 락> 월드투어,330
2024-02-24,KBS교향악단 제799회 정기연주회,1547
2024-02-24,이상한나라의아빠,74
2024-02-24,이상한나라의아빠,70
2024-02-24,박지윤 바이올린 리사이틀-포레 서거 100주년 기념 `꿈을 꾼 후에`,325
2024-02-24,김희민 귀국 콘트라베이스 독주회,122
2024-02-24,드로잉더뮤직 콩쿠르 위너 시리즈 Ⅲ  ,64
2024-02-24,앙상블 V9 제6회 정기연주회,248
2024-02-24,코리안 클라리넷 콰르텟 제 2회 정기연주회,126
2024-02-25,뮤지컬 일 테노레 (IL TENORE),428
2024-02-25,뮤지컬 일 테노레 (IL TENORE),474
2024-02-25,뮤지컬 <스쿨 오브 락> 월드투어,398
2024-02-25,오페라 클라이맥스 2024,908
2024-02-25,이상한나라의아빠,127
2024-02-25,이상한나라의아빠,101
2024-02-25,송지원 바이올린 독주회,109
2024-02-25,이효연 플루트 독주회 ,69
2024-02-25,하수민 귀국 오보에 독주회,154
2024-02-25,앙상블 아투지 정기연주회,181
2024-02-27,뮤지컬 <스쿨 오브 락> 월드투어,243
2024-02-27,라파우 블레하츠 피아노 리사이틀,1657
2024-02-27,이상한나라의아빠,100
2024-02-27,제5회 드레스덴 국립음대 동문 음악회,212
2024-02-27,홍진선 비올라 독주회,177
2024-02-27,황순빈 바이올린 독주회,63
2024-02-28,뮤지컬 <스쿨 오브 락> 월드투어,247
2024-02-28,이상한나라의아빠,71
2024-02-28,이상한나라의아빠,63
2024-02-28,김성재 피아노 독주회,63
2024-02-28,강윤지 비올라 독주회,163
2024-02-28,나우피아노연구회 제2회 정기연주회,73
2024-02-28,한경arte필하모닉 더클래식2024 시리즈2,1784
2024-02-29,뮤지컬 <스쿨 오브 락> 월드투어,307
2024-02-29,이상한나라의아빠,91
2024-02-29,국립합창단 3.1절 기념연주회 <한국합창교향곡>,949
2024-02-29,이희명 귀국 바이올린 독주회,186
2024-02-29,국립심포니오케스트라  실내악 시리즈 l ,465
2024-03-01,뮤지컬 <스쿨 오브 락> 월드투어,486
2024-03-01,뮤지컬 <스쿨 오브 락> 월드투어,370
2024-03-01,이상한나라의아빠,134
2024-03-01,드미트리 시쉬킨 피아노 리사이틀,1728
2024-03-01,테너 박인수의 제자들이 함께하는 추모음악회,397
2024-03-01,"""프로젝트 원"" 창단 연주회",174
2024-03-01,바이올리니스트 배영미 첼리스트 김재준 듀오 리사이틀,91
2024-03-02,뮤지컬 <스쿨 오브 락> 월드투어,270
2024-03-02,뮤지컬 <스쿨 오브 락> 월드투어,286
2024-03-02,노부스 콰르텟 <브리티쉬 나잇>,692
2024-03-02,이상한나라의아빠,129
2024-03-02,이상한나라의아빠,132
2024-03-02,제 5회 더싱어즈 정기연주회,378
2024-03-02,이은숙 비올라 독주회,170
2024-03-02,황은아 피아노 독주회,58
2024-03-02,민희주 귀국 바이올린 독주회,153
2024-03-02,인생을 노래하다,442
2024-03-03,뮤지컬 <스쿨 오브 락> 월드투어,238
